Name,Latitude,Longitude,Device,Device Depth,Start Time,STZ,End Time,ETZ,Download,Remove
R4,62.68246788,-114.0913431,VR2W-120466,10,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R4,62.68238461,-114.0918311,VR2W-120466,6.3,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R4,62.68238461,-114.0918311,VR2W-120466,6.3,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R4,62.68238461,-114.0918311,VR2W-120466,6.3,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R4,62.68238461,-114.0918311,VR2W-120466,6.3,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R4,62.68238461,-114.0918311,VR2W-120466,6.3,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R4,62.68238461,-114.0918311,VR2W-120466,6.3,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R4,62.68238461,-114.0918311,VR2W-120466,6.3,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R4,62.68247922,-114.0916376,VR2W-120466,5.3,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R4,62.68248521,-114.0916176,VR2W-120466,5.3,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R4,62.68244882,-114.0916649,VR2W-120466,6.3,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R40,62.67156,-114.05978,VR2W-120486,1.7,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R40,62.67152321,-114.0599555,VR2W-120486,2.5,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R40,62.67156125,-114.0602354,VR2W-120486,4,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R40,62.67157613,-114.0598941,VR2W-120486,3.3,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R40,62.67154011,-114.0598561,VR2W-120486,3.3,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R40,62.67157599,-114.0599185,VR2W-120486,3.3,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R40,62.67129955,-114.0596727,VR2W-120486,2.5,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R40,62.67129955,-114.0596727,VR2W-120486,2.5,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R40,62.67129955,-114.0596727,VR2W-120486,2.5,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R40,62.67129955,-114.0596727,VR2W-120486,2.5,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R40,62.67129955,-114.0596727,VR2W-120486,2.5,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R40,62.67129955,-114.0596727,VR2W-120486,2.5,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R40,62.67129955,-114.0596727,VR2W-120486,2.5,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R41,62.67353,-114.0663,VR2W-120483,18.8,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R41,62.67352547,-114.0664069,VR2W-120483,18,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R41,62.67339136,-114.0664555,VR2W-120483,18.5,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R41,62.67344471,-114.0661229,VR2W-120483,19.5,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R41,62.67346152,-114.0660571,VR2W-120483,19.5,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R41,62.67342261,-114.0660393,VR2W-120483,19.5,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R41,62.6735035,-114.0663261,VR2W-120483,18,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R41,62.6735035,-114.0663261,VR2W-120483,18,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R41,62.6735035,-114.0663261,VR2W-120483,18,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R41,62.6735035,-114.0663261,VR2W-120483,18,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R41,62.6735035,-114.0663261,VR2W-120483,18,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R41,62.6735035,-114.0663261,VR2W-120483,18,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R41,62.6735035,-114.0663261,VR2W-120483,18,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R42,62.67444,-114.05826,VR2W-120473,2.8,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R42,62.67447071,-114.05828,VR2W-120473,2.7,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R42,62.67427866,-114.0586344,VR2W-120473,3.5,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R42,62.67440554,-114.0584398,VR2W-120473,3.5,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R42,62.67439667,-114.0584528,VR2W-120473,3.5,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R42,62.67431486,-114.058341,VR2W-120473,3.3,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R42,62.67444391,-114.058066,VR2W-120473,2.7,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R42,62.67444391,-114.058066,VR2W-120473,2.7,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R42,62.67444391,-114.058066,VR2W-120473,2.7,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R42,62.67444391,-114.058066,VR2W-120473,2.7,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R42,62.67444391,-114.058066,VR2W-120473,2.7,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R42,62.67444391,-114.058066,VR2W-120473,2.7,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R42,62.67444391,-114.058066,VR2W-120473,2.7,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R43,62.67599,-114.06378,VR2W-120505,19.4,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R43,62.67595778,-114.0638178,VR2W-120505,19.3,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R43,62.67594565,-114.0638288,VR2W-120505,19.8,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R43,62.67596956,-114.0636891,VR2W-120505,19.5,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R43,62.67596882,-114.0636739,VR2W-120505,19.5,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R43,62.67595623,-114.0635849,VR2W-120505,19.5,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R43,62.6759507,-114.0636796,VR2W-120505,19.3,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R43,62.6759507,-114.0636796,VR2W-120505,19.3,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R43,62.6759507,-114.0636796,VR2W-120505,19.3,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R43,62.6759507,-114.0636796,VR2W-120505,19.3,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R43,62.6759507,-114.0636796,VR2W-120505,19.3,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R43,62.6759507,-114.0636796,VR2W-120505,19.3,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R43,62.6759507,-114.0636796,VR2W-120505,19.3,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R44,62.67569,-114.07145,VR2W-120504,16.9,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R44,62.67577062,-114.07151,VR2W-120504,17,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R44,62.67581511,-114.0716451,VR2W-120504,17.5,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R44,62.67588965,-114.0712774,VR2W-120504,17.7,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R44,62.67588769,-114.0713257,VR2W-120504,17.7,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R44,62.67590839,-114.0713831,VR2W-120504,17.7,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R44,62.67578394,-114.0714503,VR2W-120504,17,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R44,62.67578394,-114.0714503,VR2W-120504,17,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R44,62.67578394,-114.0714503,VR2W-120504,17,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R44,62.67578394,-114.0714503,VR2W-120504,17,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R44,62.67578394,-114.0714503,VR2W-120504,17,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R44,62.67578394,-114.0714503,VR2W-120504,17,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R44,62.67578394,-114.0714503,VR2W-120504,17,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R45,62.67406,-114.07468,VR2W-120518,5.2,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R45,62.67399717,-114.0747228,VR2W-120518,5.5,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R45,62.67404207,-114.0748912,VR2W-120518,5,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R45,62.67407205,-114.0746781,VR2W-120518,5.8,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R45,62.67398431,-114.0747591,VR2W-120518,5.8,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R45,62.67399329,-114.0747573,VR2W-120518,4.3,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R45,62.67409676,-114.0747242,VR2W-120518,5.5,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R45,62.67409676,-114.0747242,VR2W-120518,5.5,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R45,62.67409676,-114.0747242,VR2W-120518,5.5,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R45,62.67409676,-114.0747242,VR2W-120518,5.5,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R45,62.67409676,-114.0747242,VR2W-120518,5.5,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R45,62.67409676,-114.0747242,VR2W-120518,5.5,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R45,62.67409676,-114.0747242,VR2W-120518,5.5,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R46,62.669,-114.05652,VR2W-120493,5.1,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R46,62.66906842,-114.0566375,VR2W-120493,5.6,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R46,62.66895236,-114.0572849,VR2W-120493,6,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R46,62.66891619,-114.0567397,VR2W-120493,6.4,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R46,62.66892554,-114.0567241,VR2W-120493,6.4,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R46,62.66893685,-114.056377,VR2W-120493,3.8,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R46,62.6691272,-114.0566543,VR2W-120493,5.6,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R46,62.6691272,-114.0566543,VR2W-120493,5.6,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R46,62.6691272,-114.0566543,VR2W-120493,5.6,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R46,62.6691272,-114.0566543,VR2W-120493,5.6,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R46,62.6691272,-114.0566543,VR2W-120493,5.6,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R46,62.6691272,-114.0566543,VR2W-120493,5.6,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R46,62.6691272,-114.0566543,VR2W-120493,5.6,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R47,62.67631,-114.07656,VR2W-120465,7.2,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R47,62.67632892,-114.0766566,VR2W-120465,7.5,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R47,62.67635496,-114.0767522,VR2W-120465,8,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R47,62.67620777,-114.0765653,VR2W-120465,7.3,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R47,62.67622739,-114.0766382,VR2W-120465,7.3,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R47,62.67623591,-114.076705,VR2W-120465,7.3,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R47,62.67638424,-114.0766399,VR2W-120465,7.5,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R47,62.67638424,-114.0766399,VR2W-120465,7.5,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R47,62.67638424,-114.0766399,VR2W-120465,7.5,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R47,62.67638424,-114.0766399,VR2W-120465,7.5,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R47,62.67638424,-114.0766399,VR2W-120465,7.5,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R47,62.67638424,-114.0766399,VR2W-120465,7.5,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R47,62.67638424,-114.0766399,VR2W-120465,7.5,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R48,62.67781,-114.08283,VR2W-120516,7,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R48,62.67788137,-114.082829,VR2W-120516,6.9,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R48,62.67796681,-114.0828343,VR2W-120516,6,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R48,62.67792363,-114.0829613,VR2W-120516,6.7,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R48,62.6779198,-114.0829476,VR2W-120516,6.7,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R48,62.67784323,-114.0827728,VR2W-120516,6.6,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R48,62.6779476,-114.0828978,VR2W-120516,6.9,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R48,62.6779476,-114.0828978,VR2W-120516,6.9,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R48,62.6779476,-114.0828978,VR2W-120516,6.9,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R48,62.6779476,-114.0828978,VR2W-120516,6.9,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R48,62.6779476,-114.0828978,VR2W-120516,6.9,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R48,62.6779476,-114.0828978,VR2W-120516,6.9,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R48,62.6779476,-114.0828978,VR2W-120516,6.9,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R49,62.67815,-114.0781,VR2W-120460,9.2,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R49,62.67817212,-114.0780799,VR2W-120460,9.1,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R49,62.67824749,-114.0780384,VR2W-120460,9.7,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R49,62.67819058,-114.0780647,VR2W-120460,9.1,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R49,62.67823014,-114.0780513,VR2W-120460,9.1,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R49,62.67818964,-114.0780231,VR2W-120460,9.1,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R49,62.67826377,-114.0780946,VR2W-120460,9.1,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R49,62.67826377,-114.0780946,VR2W-120460,9.1,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R49,62.67826377,-114.0780946,VR2W-120460,9.1,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R49,62.67826377,-114.0780947,VR2W-120460,9.1,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R49,62.67826377,-114.0780946,VR2W-120460,9.1,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R49,62.67826377,-114.0780946,VR2W-120460,9.1,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R49,62.67826377,-114.0780946,VR2W-120460,9.1,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R5,62.68114,-114.09537,VR2W-120494,9.1,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R5,62.68113468,-114.0952909,VR2W-120494,9,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R5,62.68118501,-114.0952668,VR2W-120494,8.8,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R5,62.68099863,-114.0950032,VR2W-120494,9,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R5,62.68099863,-114.0950032,VR2W-120494,9,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R5,62.68099863,-114.0950032,VR2W-120494,9,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R5,62.68099863,-114.0950032,VR2W-120494,9,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R5,62.68099863,-114.0950032,VR2W-120494,9,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R5,62.68099863,-114.0950032,VR2W-120494,9,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R5,62.68099863,-114.0950032,VR2W-120494,9,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R5,62.68120532,-114.0954916,VR2W-120494,8.7,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R5,62.68120845,-114.0954951,VR2W-120494,8.7,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R5,62.68116989,-114.0953269,VR2W-120494,8.7,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R50,62.67124,-114.05477,VR2W-120477,5.2,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R50,62.67128292,-114.0549464,VR2W-120477,5.8,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R50,62.67108526,-114.0554976,VR2W-120477,6.2,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R50,62.67118677,-114.0547371,VR2W-120477,5.5,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R50,62.67118523,-114.054772,VR2W-120477,5.5,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R50,62.67111673,-114.0548642,VR2W-122317,5.5,2014-06-20 6:00,0,2014-06-26 6:31,0,8,Y
R50,62.67109954,-114.0548923,VR2W-122317,5.5,2014-06-26 8:08,0,2014-09-25 16:00,0,8,N
R50,62.67083428,-114.0569733,VR2W-120477,5.8,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R50,62.67083428,-114.0569733,VR2W-120477,5.8,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R50,62.67083428,-114.0569733,VR2W-120477,5.8,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R50,62.67083428,-114.0569733,VR2W-120477,5.8,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R50,62.67083428,-114.0569733,VR2W-120477,5.8,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R50,62.67083428,-114.0569733,VR2W-120477,5.8,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R50,62.67083428,-114.0569733,VR2W-120477,5.8,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R51,62.67797,-114.07217,VR2W-120496,11.3,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R51,62.67799991,-114.072052,VR2W-120496,13.4,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R51,62.67809623,-114.072055,VR2W-120496,13.7,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R51,62.67807448,-114.0719901,VR2W-120496,13.6,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R51,62.67807689,-114.071957,VR2W-120496,13.6,2013-11-01 0:00,0,2014-05-14 20:58,0,7,N
R51,62.67814554,-114.0720207,VR2W-120496,13.6,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R51,62.67804481,-114.0719694,VR2W-120496,13.4,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R51,62.67804481,-114.0719694,VR2W-120496,13.4,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R51,62.67804481,-114.0719694,VR2W-120496,13.4,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R51,62.67804481,-114.0719694,VR2W-120496,13.4,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R51,62.67804481,-114.0719694,VR2W-120496,13.4,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R51,62.67804481,-114.0719694,VR2W-120496,13.4,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R51,62.67804481,-114.0719694,VR2W-120496,13.4,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R52,62.67883,-114.06521,VR2W-120484,19.5,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R52,62.67879333,-114.0652791,VR2W-120484,18.5,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R52,62.67867316,-114.0651887,VR2W-120484,19,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R52,62.6786916,-114.0650679,VR2W-120484,18.8,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R52,62.6786727,-114.065089,VR2W-120484,18.8,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R52,62.67879062,-114.0652456,VR2W-120484,18.8,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R52,62.67882037,-114.0651074,VR2W-120484,18.5,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R52,62.67882037,-114.0651074,VR2W-120484,18.5,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R52,62.67882037,-114.0651074,VR2W-120484,18.5,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R52,62.67882037,-114.0651074,VR2W-120484,18.5,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R52,62.67882037,-114.0651074,VR2W-120484,18.5,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R52,62.67882037,-114.0651074,VR2W-120484,18.5,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R52,62.67882037,-114.0651074,VR2W-120484,18.5,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R53,62.6778,-114.05887,VR2W-120476,3.3,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R53,62.6778592,-114.0587541,VR2W-120476,3,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R53,62.67785,-114.05855,VR2W-120476,3,2012-10-28 20:25,0,2012-10-27 0:18,0,3,Y
R53,62.67797687,-114.0597177,VR2W-120476,4.6,2013-06-11 1:00,0,2013-06-20 21:42,0,5,N
R53,62.67789498,-114.0594657,VR2W-120476,4.6,2013-06-20 23:45,0,2013-09-24 14:51,0,5,N
R53,62.67797615,-114.0592379,VR2W-120476,3.9,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R53,62.67798285,-114.0592389,VR2W-120476,3.9,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R53,62.67804405,-114.0594706,VR2W-120476,4,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R53,62.67803808,-114.059766,VR2W-120476,3,2012-10-28 20:25,0,2012-11-30 0:00,0,4a,N
R53,62.67784726,-114.0588243,VR2W-120476,3,2012-11-30 0:00,0,2012-12-01 0:00,0,4a,Y
R53,62.67784726,-114.0588243,VR2W-120476,3,2012-12-01 0:00,0,2012-12-31 0:00,0,4b,Y
R53,62.67784726,-114.0588243,VR2W-120476,3,2012-12-31 0:00,0,2013-01-01 0:00,0,4b,N
R53,62.67784726,-114.0588243,VR2W-120476,3,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R53,62.67784726,-114.0588243,VR2W-120476,3,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R53,62.67784726,-114.0588243,VR2W-120476,3,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R53,62.67784726,-114.0588243,VR2W-120476,3,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R53,62.67784726,-114.0588243,VR2W-120476,3,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R54,62.67687,-114.05438,VR2W-120482,5.3,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R54,62.67681951,-114.0544948,VR2W-120482,5.3,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R54,62.67671315,-114.0546114,VR2W-120482,5.5,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R54,62.6768404,-114.054325,VR2W-120482,5,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R54,62.67683667,-114.0542959,VR2W-120482,5,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R54,62.67677923,-114.054284,VR2W-120482,5,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R54,62.67676048,-114.0565269,VR2W-120482,5.3,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R54,62.67676048,-114.0565269,VR2W-120482,5.3,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R54,62.67676048,-114.0565269,VR2W-120482,5.3,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R54,62.67676048,-114.0565269,VR2W-120482,5.3,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R54,62.67676048,-114.0565269,VR2W-120482,5.3,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R54,62.67676048,-114.0565269,VR2W-120482,5.3,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R54,62.67676048,-114.0565269,VR2W-120482,5.3,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R55,62.67632,-114.05903,VR2W-120519,9.5,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
